
NOTICE: Existing SQLite export found: profiles/gan_profile.sqlite
        It is assumed file was previously exported from: profiles/gan_profile.nsys-rep
        Consider using --force-export=true if needed.

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_api_gpu_sum.py]... 

 ** CUDA Summary (API/Kernels/MemOps) (cuda_api_gpu_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)      Med (ns)     Min (ns)    Max (ns)   StdDev (ns)    Category                                                 Operation                                              
      0.0        1,848,598          1   1,848,598.0   1,848,598.0   1,848,598   1,848,598           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_91                                                            
      0.0        1,831,960        956       1,916.3       1,920.0       1,472       2,432          94.9  CUDA_KERNEL  triton_poi_fused__to_copy_3                                                                         
      0.0        1,825,692        955       1,911.7       1,888.0       1,440       2,496         108.0  CUDA_KERNEL  triton_poi_fused__to_copy_10                                                                        
      0.0        1,801,624        849       2,122.1       2,112.0       1,504       2,432          92.4  CUDA_KERNEL  triton_poi_fused__to_copy_21                                                                        
      0.0        1,796,849        849       2,116.4       1,984.0       1,568       3,296         353.4  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_11                                                   
      0.0        1,789,657        849       2,108.0       2,112.0       1,504       2,496         105.2  CUDA_KERNEL  triton_poi_fused__to_copy_12                                                                        
      0.0        1,784,278        963       1,852.8       1,824.0       1,504       2,368         118.9  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_19                                                   
      0.0        1,769,940        850       2,082.3       2,080.0       1,664       2,816         141.9  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_6                                                    
      0.0        1,734,648        956       1,814.5       1,792.0       1,472       2,112          91.1  CUDA_KERNEL  triton_poi_fused__to_copy_7                                                                         
      0.0        1,709,178        849       2,013.2       1,888.0       1,536       3,104         310.5  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_15                                                   
      0.0        1,701,400        955       1,781.6       1,760.0       1,408       2,176         113.9  CUDA_KERNEL  triton_poi_fused__to_copy_19                                                                        
      0.0        1,693,814        849       1,995.1       1,984.0       1,536       2,656          92.3  CUDA_KERNEL  triton_poi_fused__to_copy_68                                                                        
      0.0        1,676,220        849       1,974.3       1,952.0       1,568       2,400          79.3  CUDA_KERNEL  triton_poi_fused__to_copy_30                                                                        
      0.0        1,657,989          4     414,497.3      15,991.0      13,291   1,612,716     798,816.0  CUDA_API     cudaHostAlloc                                                                                       
      0.0        1,645,145        849       1,937.7       1,920.0       1,504       2,688          94.8  CUDA_KERNEL  triton_poi_fused__to_copy_39                                                                        
      0.0        1,625,725        849       1,914.9       1,888.0       1,504       2,240          95.6  CUDA_KERNEL  triton_poi_fused__to_copy_32                                                                        
      0.0        1,588,052        849       1,870.5       1,824.0       1,504       2,464         133.9  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_26                                                   
      0.0        1,587,092        637       2,491.5       2,496.0       1,760       3,456         182.0  CUDA_KERNEL  triton_poi_fused__to_copy_59                                                                        
      0.0        1,563,384        637       2,454.3       2,432.0       1,664       2,912         116.0  CUDA_KERNEL  triton_poi_fused__to_copy_18                                                                        
      0.0        1,502,106        637       2,358.1       2,304.0       1,728       3,136         157.0  CUDA_KERNEL  triton_poi_fused__to_copy_58                                                                        
      0.0        1,484,536        751       1,976.7       1,855.0       1,504       3,104         364.1  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_33                                                   
      0.0        1,451,931        637       2,279.3       2,272.0       1,632       2,816         108.4  CUDA_KERNEL  triton_poi_fused__to_copy_23                                                                        
      0.0        1,449,371        640       2,264.6       2,272.0       1,696       2,688          99.1  CUDA_KERNEL  triton_poi_fused__to_copy_27                                                                        
      0.0        1,444,630        743       1,944.3       1,920.0       1,536       2,400         125.3  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_92                                                   
      0.0        1,385,560          1   1,385,560.0   1,385,560.0   1,385,560   1,385,560           0.0  CUDA_KERNEL  sm80_xmma_dgrad_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4…
      0.0        1,383,065        637       2,171.2       2,144.0       1,696       3,040         104.8  CUDA_KERNEL  triton_poi_fused__to_copy_46                                                                        
      0.0        1,382,328        637       2,170.1       2,176.0       1,600       2,528         102.8  CUDA_KERNEL  triton_poi_fused__to_copy_41                                                                        
      0.0        1,376,951        851       1,618.0       1,632.0       1,439       2,144         127.5  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_5                                                             
      0.0        1,363,481        743       1,835.1       1,824.0       1,600       2,592         137.5  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_72                                                   
      0.0        1,326,520        743       1,785.4       1,792.0       1,408       2,176         135.7  CUDA_KERNEL  triton_poi_fused__to_copy_94                                                                        
      0.0        1,290,620        637       2,026.1       2,016.0       1,568       2,528          95.2  CUDA_KERNEL  triton_poi_fused__to_copy_70                                                                        
      0.0        1,282,810        743       1,726.5       1,696.0       1,600       2,176          77.9  CUDA_KERNEL  triton_poi_fused__to_copy_convolution_63                                                            
      0.0        1,281,817        637       2,012.3       1,984.0       1,536       2,368          93.0  CUDA_KERNEL  triton_poi_fused__to_copy_48                                                                        
      0.0        1,268,611         32      39,644.1       3,720.0       2,831     194,339      64,064.4  CUDA_API     cudaStreamCreateWithFlags                                                                           
      0.0        1,251,704        319       3,923.8       3,936.0       3,584       4,320         135.7  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_54                                                   
      0.0        1,246,437          3     415,479.0     358,116.0      25,751     862,570     421,348.3  CUDA_API     cudaGraphExecDestroy_v10000                                                                         
      0.0        1,224,726        637       1,922.6       1,888.0       1,504       2,592         111.2  CUDA_KERNEL  triton_poi_fused__to_copy_8                                                                         
      0.0        1,206,938        637       1,894.7       1,856.0       1,536       2,400         135.2  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_2                                                    
      0.0        1,205,944        637       1,893.2       1,856.0       1,536       2,400         152.4  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_86                                                   
      0.0        1,196,379        637       1,878.1       1,888.0       1,472       2,272          97.4  CUDA_KERNEL  triton_poi_fused__to_copy_82                                                                        
      0.0        1,157,085        425       2,722.6       2,720.0       2,368       3,104          87.3  CUDA_KERNEL  triton_per_fused__to_copy_convolution_backward_79                                                   
